Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Sex
0.000338,-0.023723,-0.008039,0.015538,0.019669,-0.013512,0.004335,0.008367,M
0.00157,-0.035692,-0.024488,0.018083,0.007645,-0.005505,0.016736,0.002333,M
0.004927,-0.023163,-0.025007,0.007641,-0.002936,-0.009867,0.020183,0.012526,F
0.017854,-0.010773,-0.002416,-0.017105,-0.007908,0.036339,-0.010807,0.003408,F
0.029774,0.009705,-0.000798,-0.002671,0.010456,-0.002849,0.013525,0.011129,M
0.00625,-0.012212,0.003461,-0.001717,0.00832,0.004466,-0.000495,0.028292,I
0.002243,-0.000581,-0.008173,-0.021018,0.002408,-0.010827,0.00677,0.031477,F
0.015913,-0.003432,-0.013831,-0.01816,-0.025552,-0.021697,0.002669,0.007007,F
0.008946,-0.02246,-0.006485,0.017035,0.003726,-0.002883,0.000999,0.025606,M
0.032132,-0.004819,0.003791,-0.000381,0.001519,0.000721,0.019655,0.011474,F
-0.008078,-0.019895,-0.028708,0.007327,0.00775,-0.023106,-0.007717,0.02225,M
0.014629,-0.002068,-0.006428,0.018477,0.018717,-0.008459,-0.010947,0.027022,F
0.024059,0.008485,-0.019253,0.020158,0.015108,0.00003,-0.025186,0.013456,M
0.036499,0.022243,-0.007723,0.012545,0.01383,0.004894,-0.024399,0.015193,M
0.048851,0.026158,-0.010628,0.027739,-0.024534,0.013108,-0.052013,0.015477,M
0.019387,0.019708,0.010901,-0.000304,0.011221,-0.012574,-0.024578,0.041807,F
0.021032,0.007425,0.011391,-0.009213,0.039788,-0.001984,-0.005029,0.012283,F
0.019986,-0.015792,-0.012749,0.009187,0.001455,0.001243,-0.000271,0.012359,F
0.019209,0.007343,-0.002736,0.031558,0.004221,-0.009725,-0.05221,0.034777,M
0.016848,0.01396,0.014815,0.004566,0.016015,-0.008861,-0.036116,0.042046,M
0.025737,-0.001733,-0.035346,0.034933,-0.002184,0.002452,-0.024577,0.022503,F
0.014314,-0.014626,-0.023093,0.018,-0.016913,-0.006289,-0.00565,0.039091,F
0.036559,0.020306,0.02777,-0.001503,0.05662,-0.000964,-0.009672,0.009401,M
0.001141,-0.007076,0.01674,0.031893,-0.002925,-0.040747,-0.039086,0.067891,M
0.029065,0.005769,-0.001513,0.017953,0.007897,-0.008855,-0.029831,0.018261,F
0.021548,-0.024814,-0.045271,0.041943,-0.009452,-0.023447,0.010914,0.01707,M
0.005592,-0.018547,-0.020914,0.010318,-0.003593,-0.011223,-0.011979,0.039753,M
0.011168,-0.010093,-0.026005,0.036164,-0.005097,-0.017419,-0.03186,0.047707,F
0.048749,0.015692,-0.033005,0.032456,-0.019695,0.012887,-0.040138,0.019212,F
0.036027,-0.003296,0.002512,-0.014089,-0.030423,0.011905,0.002899,0.036349,M
0.048733,0.051093,-0.019987,0.051291,0.017027,-0.026375,-0.079069,0.036447,F
0.047341,0.088297,-0.146513,0.034203,-0.001054,0.061086,-0.006914,-0.153587,I
-0.005844,0.03003,-0.013303,0.023254,-0.018106,0.016988,0.011186,-0.01423,I
-0.017509,0.02198,-0.001869,0.020773,-0.022691,0.00896,0.00523,0.000467,I
-0.015076,0.02427,-0.003886,0.021543,-0.021835,0.009592,0.004723,-0.002692,I
-0.028377,0.017625,-0.003158,0.01182,-0.020242,0.003213,-0.001737,0.008535,I
-0.014745,0.013141,0.011604,0.015307,-0.015957,0.009371,0.011136,0.008763,I
-0.045505,0.015593,0.00359,0.071165,0.05533,0.049931,-0.102799,0.023824,I
-0.015692,0.015321,0.003082,0.009444,-0.01359,0.009404,0.011803,0.005963,I
-0.012657,0.014302,0.007474,0.012662,-0.012072,0.010216,0.013068,0.004,I
-0.022302,0.000736,0.014376,0.013787,-0.016564,0.0225,-0.00137,0.013724,I
-0.016544,0.019515,-0.000172,0.007784,-0.008515,-0.000816,0.000958,-0.002277,I
-0.030792,0.010721,0.017591,0.000917,-0.018586,-0.001261,0.006121,0.034642,I
-0.017918,0.015474,0.005588,0.008943,-0.009454,-0.003242,0.003245,0.00278,I
-0.015309,0.015595,0.005874,0.004436,-0.009231,0.005324,0.007912,0.004397,I
-0.01615,0.016733,0.00373,0.003575,-0.006964,0.004439,0.006305,0.004707,I
-0.011439,0.018349,0.005272,0.008016,-0.005569,0.007254,0.009987,0.006433,I
-0.004059,0.016467,0.007014,0.01249,-0.004916,0.010064,0.009514,-0.00565,I
-0.018421,0.011567,0.012283,0.006682,-0.005572,-0.003072,-0.000504,0.000454,I
-0.006507,0.017031,0.00523,0.002796,-0.004659,0.016943,0.017541,0.006356,I
-0.012322,0.009392,0.008382,0.006221,-0.003154,0.007271,0.012426,0.002672,I
-0.012101,0.010029,0.011734,0.006171,-0.004198,0.002677,0.00882,-0.000182,I
-0.01541,0.006897,0.011158,0.009217,-0.005006,0.000717,0.008082,0.003875,I
-0.009388,0.007556,-0.002559,0.008479,-0.003277,0.006614,0.013778,-0.01041,I
-0.006972,0.015929,0.009346,0.006251,-0.000041,0.007801,0.008841,-0.000702,I
-0.006403,0.017803,0.000652,-0.000467,0.001141,0.011601,0.016342,-0.001543,I
-0.006738,0.012845,0.006833,0.009719,0.001815,0.006473,0.005889,-0.00752,I
-0.011701,0.010111,0.011511,0.002247,-0.004599,0.009802,0.010334,0.006185,I
-0.011467,0.014007,0.010681,0.000447,-0.005574,0.007203,0.008772,0.007506,I
-0.012255,0.002915,0.012547,0.011238,-0.001418,0.001698,0.007682,-0.005479,I
-0.012974,0.007789,0.017295,0.00548,-0.005189,0.003022,0.007476,0.005911,I
-0.018341,0.01245,0.005168,-0.005214,-0.00582,0.003632,0.009565,0.012138,I
-0.014839,0.001618,0.021854,0.008717,-0.004925,-0.000466,0.006006,0.004625,I
-0.013372,0.004186,0.010304,0.009664,-0.00103,-0.004543,0.003462,-0.00761,I
-0.01256,0.00622,0.019427,0.005997,-0.001311,-0.001089,0.005112,0.001004,I
-0.006933,0.015586,0.001477,0.008169,0.002916,0.001911,0.006083,-0.006799,I
-0.009192,0.012622,0.012195,0.00015,-0.002222,0.008473,0.016571,0.010517,I
-0.005975,0.016174,0.00641,0.007229,0.001179,0.004735,0.002518,-0.002962,I
-0.011389,0.008724,0.003451,-0.000339,-0.00071,0.004735,0.005682,-0.007148,I
-0.013477,0.003687,0.009569,0.00547,-0.000788,0.001688,0.006253,-0.001701,I
-0.017584,0.008702,0.015787,-0.000545,-0.006481,0.004581,0.011211,0.026591,I
-0.01276,0.008889,0.008066,-0.0018,-0.000705,0.008692,0.016599,0.013754,I
-0.012348,0.006279,0.020372,0.002038,-0.000669,0.003642,0.01183,0.015773,I
-0.008531,0.002967,-0.006179,0.003486,0.005393,0.0415,-0.009157,-0.011443,I
-0.006329,0.009558,0.01769,0.004799,0.004064,0.002984,0.011585,0.010976,I
-0.004944,0.018128,0.011762,-0.006049,0.007851,0.007091,0.001712,0.000236,I
-0.007047,0.005104,0.01235,-0.002456,0.002761,0.010407,0.011245,0.000901,I
-0.008586,0.003046,0.017616,0.004301,0.004688,0.000506,0.013483,0.005907,I
0.030066,-0.006556,0.035684,0.055024,0.00704,0.011471,0.018298,-0.024928,I
-0.009322,0.002231,0.016771,0.006755,0.001908,-0.001389,0.006425,0.005065,I
-0.012175,0.004514,0.015596,-0.005254,-0.000634,0.006655,0.007245,0.012966,I
-0.008735,0.011777,0.005473,-0.001933,0.006639,-0.00305,-0.002507,-0.005039,I
-0.009115,0.003108,0.018516,0.003337,0.00278,-0.007044,0.002446,0.004958,I
-0.00252,0.00462,0.015248,-0.004061,0.004266,0.004533,0.011385,-0.001636,I
-0.003952,0.003178,-0.005899,0.000694,0.011101,0.006617,0.012272,-0.013756,F
-0.025521,-0.001748,0.018551,0.029435,0.039291,0.019106,-0.04629,0.017214,I
0.002394,0.010979,0.003824,0.003093,0.011824,0.000657,0.014779,-0.005524,I
-0.005973,0.00011,0.015051,-0.00169,0.009761,0.000511,0.00828,-0.006126,I
-0.003936,0.008268,-0.00334,-0.00559,0.007427,0.005871,0.008624,-0.00834,F
-0.015878,-0.007804,0.024055,-0.003559,0.008347,-0.008575,0.000019,-0.001958,I
0.001085,0.000131,0.012606,0.000636,0.010746,0.010916,0.011888,-0.007898,I
-0.026405,0.011368,-0.011106,-0.033023,0.004346,0.001404,-0.000702,0.012413,I
-0.009528,0.001402,0.008783,-0.00896,0.010451,0.001137,0.01237,0.000893,I
0.000116,0.00558,0.021096,0.005299,0.009461,0.002763,0.00233,0.004899,I
0.001163,0.005855,0.002582,-0.009426,0.010719,0.01382,0.011138,-0.01249,I
-0.004112,-0.001603,0.010282,0.000408,0.005561,0.006232,0.010472,0.001534,I
-0.002864,0.007565,0.009848,-0.00635,0.005961,0.0029,0.000544,-0.002044,I
-0.009564,-0.003484,0.011643,-0.002159,0.007428,-0.000573,0.012137,0.007483,I
0.002347,0.004493,0.019716,0.001466,0.012119,0.005461,0.00729,-0.001094,I
-0.010545,-0.003969,0.02114,-0.008717,0.004567,0.000377,0.01009,0.016999,I
-0.004941,0.00134,0.0023,-0.011146,0.009657,0.011792,0.013985,0.004102,I
0.000903,-0.002601,-0.004393,-0.001236,0.010283,0.010204,0.016862,-0.010644,M
-0.003745,0.012793,0.012387,-0.009593,0.011938,-0.005457,-0.003028,0.004043,I
0.008017,0.010391,-0.012516,-0.002271,0.012151,0.013684,0.001497,-0.022206,M
-0.015318,-0.005484,0.002331,-0.012342,0.003442,0.00379,0.00409,0.008389,I
0.000565,0.001229,-0.016072,-0.005648,0.005853,0.00634,0.013491,-0.016645,I
-0.003927,0.002881,0.008129,-0.006445,0.008494,0.004148,0.012888,0.010761,I
-0.002728,0.008084,0.001122,-0.008268,0.010713,0.009843,-0.005465,-0.004173,I
0.004813,0.012678,0.002353,-0.005474,0.017763,0.013214,-0.001813,-0.007511,I
-0.004443,-0.006155,0.005688,-0.000825,0.006718,0.01184,0.013828,0.010219,I
0.009363,0.003519,0.015352,-0.000224,0.01272,0.012019,0.010151,-0.006459,I
-0.003283,0.00348,0.014747,0.001105,0.014801,0.0025,0.003953,0.017087,I
-0.000039,0.002785,0.001547,0.004443,0.015394,-0.006649,-0.016994,-0.024774,I
0.005303,0.015414,0.008809,-0.00946,0.008551,-0.008698,0.005374,-0.001265,I
-0.005387,-0.008378,0.007538,-0.00723,0.009799,0.000474,0.009363,-0.004775,I
0.000989,0.002055,0.014303,-0.00393,0.0081,0.000866,0.003965,0.003839,I
0.000328,0.007803,0.012052,0.00405,0.018973,-0.008178,-0.003598,0.004373,I
0.008036,0.028669,-0.001032,-0.009926,0.012594,-0.007675,-0.00932,-0.002281,M
0.007317,0.019855,0.013934,-0.001577,0.025304,-0.004131,-0.011106,-0.002052,I
0.005755,0.034483,0.009807,-0.007797,0.023972,-0.009804,-0.029215,-0.00099,I
0.005811,-0.007483,0.013839,0.000675,0.01708,0.013946,0.008622,-0.008864,I
0.012622,0.020904,0.010359,0.001137,0.02111,0.007212,-0.016204,-0.006276,I
-0.004695,0.002652,0.015871,-0.011134,0.017708,-0.007967,0.005682,0.0076,I
-0.019343,-0.010258,-0.00211,0.000102,0.03426,0.039883,-0.030918,0.00957,I
0.001706,0.001098,0.011544,-0.002922,0.011508,0.004346,0.00062,0.003712,F
0.004362,0.01274,-0.006879,-0.009905,0.020719,0.003336,-0.0003,-0.011514,M
0.003857,0.013809,0.006055,-0.001521,0.011473,-0.009539,-0.009824,0.00198,F
0.002554,0.001469,0.007368,-0.010144,0.008987,0.010562,0.001804,0.000925,I
0.010769,0.009198,0.00307,-0.004421,0.016079,0.014332,0.000734,-0.003169,I
0.010968,0.014038,-0.008145,-0.011801,0.013868,-0.002532,0.010549,-0.013292,F
0.003737,0.003016,0.008554,-0.018872,0.006307,0.014959,-0.002754,-0.004728,I
-0.003709,-0.002669,0.018381,-0.015548,0.014956,0.00774,0.008205,0.012962,I
-0.002783,-0.002309,0.003228,-0.001232,0.015377,-0.002718,-0.008266,-0.004374,I
-0.00352,-0.009628,0.022568,-0.005594,0.012669,0.004705,0.004773,0.01282,F
0.000173,0.001836,-0.003603,-0.001897,0.009833,0.005942,-0.003811,0.004534,M
0.004486,-0.000873,0.004895,-0.007621,0.01179,0.007023,0.001634,-0.007172,I
0.002295,-0.001919,0.008285,-0.005594,0.013651,0.00596,0.004458,0.001677,I
0.013492,0.011814,0.0079,-0.006351,0.009562,0.008865,-0.003092,-0.001598,M
-0.003433,-0.006262,0.009264,-0.017861,0.006557,0.023893,-0.009377,0.00312,I
0.002081,-0.003015,0.005563,-0.006952,0.011557,0.007723,0.004888,0.00231,I
-0.001187,-0.003476,0.003657,-0.007717,0.00927,0.001637,0.006975,0.006511,I
0.000197,-0.007779,0.008025,-0.000197,0.009326,0.004182,0.004731,0.009112,I
-0.000283,0.000011,0.015773,-0.017611,0.014191,0.007509,0.002573,0.007603,I
0.000181,-0.004915,-0.031246,0.022844,-0.001057,-0.022784,0.007736,0.001867,F
0.017577,0.029401,0.002248,0.004564,0.025534,-0.000477,-0.021836,-0.004553,I
-0.011944,-0.000088,-0.012339,-0.008846,0.017183,-0.018123,-0.004052,0.001093,I
0.010674,0.011649,-0.00055,-0.005284,0.020192,0.006279,0.001478,-0.000542,F
0.002378,-0.000163,-0.006143,-0.008636,0.017352,0.006546,0.010818,0.001387,M
-0.00387,-0.000824,0.044767,-0.007747,0.008047,-0.032182,0.002278,0.025398,M
-0.005609,-0.024111,-0.012553,-0.003559,0.013471,0.002627,0.022039,-0.009068,I
0.014342,0.007706,0.011838,-0.008716,0.018147,0.018242,0.000588,0.000233,I
0.010978,-0.011651,-0.015971,0.008476,0.004306,0.003227,0.022323,-0.009249,F
-0.006356,-0.002183,0.00247,-0.018089,0.005192,0.00472,-0.004906,0.011038,M
0.002765,-0.008787,0.008375,0.000649,0.018478,-0.005494,0.009595,-0.002518,I
0.011496,-0.006299,0.016177,0.000075,0.001697,0.010374,0.007624,0.007513,M
0.001758,0.007586,0.030494,-0.00087,0.018382,-0.012622,-0.014912,0.019907,F
0.018072,0.018373,-0.015684,-0.005348,0.011269,0.013173,-0.008278,-0.010467,F
0.008448,0.012922,-0.000952,-0.006874,0.022149,-0.008232,-0.003668,-0.006618,M
0.029232,0.03455,-0.004859,0.008951,-0.010337,-0.039634,0.003182,0.00559,M
0.006162,0.000218,0.008767,0.001172,0.028163,-0.003154,-0.002234,-0.004875,M
0.008925,0.008093,0.01275,-0.016027,0.012149,0.009918,0.002451,0.011881,F
0.00612,0.005846,-0.004881,-0.003634,0.023447,0.000561,-0.001536,-0.000693,M
0.010804,0.010695,-0.028615,-0.008288,0.004928,0.009069,-0.00643,-0.011076,M
0.009447,0.002765,-0.013843,-0.000388,0.01164,0.001627,-0.000593,-0.007416,I
0.002499,0.010047,-0.007689,0.006677,0.017665,-0.007028,-0.019926,0.00766,M
0.024517,0.049143,-0.000262,0.015162,0.016435,-0.024398,-0.040811,0.008621,M
0.01789,0.015016,-0.000203,0.002405,0.01626,0.004191,-0.014158,-0.006626,M
-0.007054,-0.002493,-0.007488,-0.028815,0.013201,0.006586,0.013356,0.012161,M
0.002723,-0.013303,0.015216,-0.00906,0.014468,0.004864,0.014775,0.008469,I
0.009473,0.021572,-0.010022,-0.006243,0.01049,0.000862,-0.018353,0.009974,M
0.001623,-0.007014,0.007051,-0.011767,0.010639,0.00815,-0.000033,0.005397,M
0.016996,0.010793,0.006782,-0.013921,0.007856,-0.023663,0.021287,-0.002505,F
0.027862,0.031283,0.03677,-0.026824,0.001605,-0.006705,-0.016625,-0.001886,F
0.001346,-0.007157,-0.017212,0.000636,0.007116,0.000486,0.000153,0.003858,M
0.014541,0.00205,0.007938,-0.009645,0.008581,0.013981,-0.010239,-0.005941,M
0.009682,0.00365,-0.00551,0.011824,0.019219,-0.008365,-0.007819,0.001527,I
-0.000902,-0.012829,-0.00392,0.004764,0.011774,-0.005839,-0.001849,0.003715,F
0.00518,-0.004115,0.019721,-0.008458,0.015183,0.006286,-0.00553,0.010161,F
0.003011,-0.004683,0.013926,-0.007889,0.011496,0.005684,-0.012133,0.007132,M
0.020774,0.015355,0.005821,0.01059,0.013175,-0.000225,-0.02548,-0.000988,I
0.017932,-0.007713,0.002269,-0.002072,0.012496,0.020818,0.003192,-0.011257,M
0.000854,-0.01222,0.037195,-0.000396,0.011511,-0.005886,-0.008159,0.02206,I
0.007996,0.001687,-0.003315,-0.018162,0.001961,0.015323,0.000068,0.009571,F
0.003785,0.00287,0.005661,0.002404,0.017423,-0.014634,-0.017722,0.002671,F
-0.002582,-0.010769,0.0207,-0.010536,0.016479,-0.001885,-0.000453,0.018368,M
0.006904,0.00738,-0.002255,0.010738,0.015356,-0.016176,-0.024446,0.003404,M
0.002051,-0.008622,-0.004387,-0.012982,0.006913,0.004456,0.005308,0.006172,M
0.012131,0.00397,0.019714,-0.013622,0.012678,0.008764,-0.002144,0.013401,I
-0.000132,-0.021136,-0.018005,-0.002953,-0.001919,0.011251,0.009533,0.005168,M
0.001901,0.000848,0.013896,-0.007925,0.016179,-0.002137,-0.011034,0.016792,M
0.01228,0.00152,0.0135,-0.013483,0.010561,0.001342,0.002048,0.006402,F
0.013608,0.000138,0.011422,-0.02032,-0.009029,0.001514,0.009862,0.012908,M
0.011106,0.002586,-0.011487,-0.009031,0.018729,0.005536,-0.000598,-0.007599,M
0.003239,-0.001146,0.013295,-0.009105,0.015404,-0.000073,-0.019589,0.004668,F
-0.005379,-0.021169,-0.018659,0.001413,0.005435,-0.0058,0.012605,0.010079,M
-0.006149,-0.025158,-0.029385,-0.002028,0.003245,-0.001552,0.024938,0.008766,M
0.014545,-0.001915,0.013918,-0.010003,-0.000673,0.015055,-0.004946,0.010604,F
0.02478,0.013982,-0.007237,-0.011002,0.001065,0.017577,-0.01034,-0.004619,M
0.00973,0.004784,-0.005462,-0.005682,0.00498,-0.00254,-0.01707,-0.0002,M
0.013228,-0.01261,-0.017927,0.020277,0.007954,0.008039,-0.001767,-0.001364,F
0.004163,-0.017127,-0.001939,-0.004316,-0.001135,0.00285,0.011169,0.01183,F
-0.004891,-0.010786,0.012214,-0.012213,0.004377,0.003355,-0.002574,0.03414,M
0.007656,0.000586,-0.013665,-0.002203,0.019839,-0.00303,-0.008043,-0.0055,F
0.01391,-0.009797,-0.032593,0.014547,0.014128,0.003074,0.012829,-0.007731,F
0.009828,0.000378,0.013035,0.005366,0.011156,-0.011071,-0.017973,0.008547,F
-0.001321,-0.019892,-0.022436,0.012247,0.002578,-0.000846,0.00704,0.01974,F
0.006187,-0.000107,-0.019623,0.00305,0.014864,-0.012087,-0.005813,-0.000066,I
0.015784,-0.001041,0.029906,-0.005181,0.01317,0.009292,-0.021315,0.004437,M
0.008634,-0.005338,0.017425,0.00106,0.017711,-0.004793,-0.003199,0.015139,I
0.010884,-0.003922,0.008778,-0.006098,0.013786,-0.001994,-0.008342,-0.002244,M
0.015508,0.005513,0.021263,-0.012375,0.013649,0.016618,-0.018356,0.012837,M
0.028495,0.021045,0.00451,0.001605,-0.000584,0.003088,-0.014354,0.016397,F
-0.005015,-0.002429,-0.011488,0.017026,0.036736,0.015496,-0.040432,0.020799,F
-0.000756,-0.017909,0.004898,-0.006074,-0.001207,0.010175,-0.003685,0.025113,M
0.013781,-0.013962,-0.002089,-0.010946,0.016514,0.015688,0.012982,-0.008729,M
0.007621,0.001285,-0.062247,-0.005066,0.005133,-0.01422,-0.012397,-0.037625,M
0.021121,-0.008418,-0.02097,-0.015386,-0.010594,0.015266,0.020316,-0.007256,M
0.015685,-0.002776,0.006342,-0.002093,0.015464,0.007393,-0.010827,0.001288,M
-0.002861,-0.014643,-0.026274,-0.000191,-0.000938,-0.005015,0.002608,0.019163,M
0.038292,0.025512,0.011163,0.00555,0.003844,0.012231,-0.033009,0.000725,M
0.006674,-0.021073,-0.000897,-0.006285,0.006004,0.005537,0.007932,0.005242,F
0.028088,0.020575,-0.068716,0.003531,0.012647,0.007408,-0.013295,-0.034111,F
0.016897,-0.006215,-0.023679,0.013464,-0.001524,-0.004166,-0.002002,0.001699,M
0.007002,-0.003072,-0.030159,0.009334,0.000941,-0.01056,0.002181,0.020217,M
0.018516,0.001087,-0.013482,0.014031,-0.003091,-0.011031,-0.002214,0.015272,F
0.010338,-0.011535,-0.02264,-0.009164,-0.000839,0.009977,0.007873,0.004872,F
0.013148,0.000764,-0.026973,0.002149,-0.008252,-0.003529,-0.020699,-0.000486,M
0.003327,-0.021428,-0.03654,0.003726,-0.003852,-0.005493,0.018146,0.008751,F
0.004735,-0.006604,0.004503,-0.000217,0.003401,-0.004671,-0.008717,0.029414,M
-0.003849,-0.002046,-0.016183,-0.004444,-0.004038,-0.015054,-0.011173,0.037284,F
0.009791,-0.01155,-0.00925,0.004869,0.010437,-0.000232,0.000672,0.01218,F
0.016908,-0.011637,-0.017272,0.000627,-0.005496,0.012087,0.00343,0.00909,F
-0.019757,-0.040016,-0.069337,0.007227,-0.002806,-0.02469,0.02624,0.011935,F
-0.013643,-0.045479,-0.000077,-0.009253,0.017665,0.036449,-0.00461,0.021098,F
0.029021,0.021015,0.000697,0.012466,0.004485,-0.003147,-0.047014,0.005946,M
0.016545,0.00001,-0.034666,0.00693,-0.007512,-0.002483,-0.000824,0.022407,M
0.026965,-0.008246,-0.025215,0.005596,-0.012391,0.006211,0.002361,0.004253,F
0.04152,0.006916,-0.000757,0.021588,0.013299,-0.098688,0.060892,-0.008229,F
-0.068439,0.072137,-0.13671,-0.109761,-0.005538,-0.045269,-0.072315,0.072627,M
0.037817,0.040783,-0.005776,0.003521,-0.016504,-0.021341,-0.036448,0.031808,M
-0.018349,-0.039972,-0.038983,0.064572,0.063501,0.035485,-0.080814,0.010951,F
0.022646,-0.011225,0.003969,0.008786,0.003268,0.003536,-0.008973,0.018501,F
0.038034,0.003297,0.000523,0.023988,-0.003714,-0.008712,-0.024518,0.00808,F
0.010203,-0.024139,-0.057203,0.031801,-0.02033,-0.021801,0.001068,0.01934,M
0.03529,-0.012281,-0.015511,-0.013485,-0.015045,0.046246,-0.006827,-0.000829,F
0.019346,-0.034971,-0.024964,0.002664,-0.014452,0.013888,0.018756,0.010283,F
0.024162,-0.005193,-0.012039,0.012581,-0.024837,-0.013147,-0.014301,0.034042,F
0.027673,0.022253,-0.010989,0.019956,-0.004813,-0.006652,-0.042887,0.053872,F
0.032105,0.022371,-0.035536,0.029187,-0.013294,-0.027772,-0.051552,0.020313,F
0.039103,-0.012472,0.001669,-0.033824,-0.042027,0.049815,-0.030987,0.023554,F
-0.01625,0.033747,-0.012439,0.041638,-0.04487,0.015857,0.003179,0.000384,I
-0.020353,0.019361,-0.003035,0.024132,-0.029191,0.019256,0.003826,0.007008,I
-0.030115,0.017565,-0.003913,-0.013846,-0.004514,-0.003734,-0.000775,0.011461,I
-0.010779,0.01194,0.01794,0.003082,-0.009522,0.003568,0.018993,0.015033,I
-0.014962,0.01527,0.009275,0.004838,-0.000294,0.004762,0.002671,0.008856,I
-0.006507,0.02063,0.013461,0.01354,0.000925,-0.002749,-0.002291,0.001947,I
-0.002082,0.018527,0.00298,0.003085,0.003979,0.012601,0.015036,-0.00296,I
-0.006052,0.012017,0.005877,0.005854,-0.000034,0.008109,0.017188,0.006851,I
-0.012356,0.021315,0.012848,-0.003341,0.001666,0.001882,-0.000585,0.015028,I
-0.007874,0.006859,0.010425,0.005066,0.000022,0.002958,0.013099,-0.000719,I
-0.006817,0.012665,0.009355,0.008937,0.005157,-0.001618,0.000843,-0.004967,I
-0.014863,-0.002069,0.01349,0.006353,-0.002893,0.000833,0.015009,0.008929,I
-0.011143,0.012713,0.007149,-0.001906,0.001568,0.003954,0.010888,0.008005,I
-0.001534,0.014587,0.000698,0.002129,0.008385,0.011075,0.019167,-0.00272,I
-0.011864,0.015509,0.009128,0.00031,0.003787,-0.00568,-0.007697,-0.001848,M
-0.001781,0.015021,-0.007057,0.006053,0.012522,0.006241,0.012564,-0.007908,I
0.003182,0.022826,0.002437,0.003476,0.01004,0.007621,0.005296,-0.003179,I
-0.000358,0.011512,0.001958,-0.003724,0.007571,0.012486,0.022002,0.001896,I
-0.01546,0.011098,0.010298,0.0006,0.005721,-0.010198,-0.002395,0.012644,M
0.003055,0.015664,-0.004456,0.004634,0.013081,-0.000363,0.003548,-0.024738,I
-0.017321,0.001228,-0.006438,-0.000103,0.007801,0.003209,0.012946,0.013105,M
-0.014603,0.017027,0.003849,-0.006454,0.009484,-0.008741,-0.000538,0.015985,I
-0.004431,0.003608,0.006436,0.000513,0.00947,0.003931,0.008887,-0.004177,I
-0.02262,0.00158,0.004153,-0.008078,0.0109,-0.009952,-0.001636,0.010447,I
-0.013345,-0.000939,-0.000678,-0.007113,0.009029,0.006125,0.018998,0.012018,I
-0.006111,-0.000007,0.007139,-0.016508,0.004599,0.017536,0.023155,0.006148,I
-0.002557,0.01554,-0.002156,0.007627,0.012632,-0.007231,-0.002747,0.000998,M
-0.000821,0.009795,0.007521,-0.004974,0.013039,0.001735,0.013732,0.000292,I
0.000527,0.012039,0.004531,0.002428,0.010111,-0.001138,0.009319,0.003225,F
-0.00547,0.011131,0.00977,-0.004521,0.010331,0.004752,0.000986,0.011683,I
0.000112,0.004289,-0.000464,-0.007431,0.012759,0.017501,0.01784,-0.000486,I
